listing_id,tiene_cochera,m2,banos,ingreso_zona,estado,tipo_vivienda,barrio,codigo_postal,mes_venta,anio_alta,precio,precio_solo_cochera,precio_solo_m2_banos,precio_solo_ingreso,precio_solo_estado,precio_solo_tipo,precio_solo_barrio,precio_solo_cp,precio_solo_mes,precio_solo_antiguedad,precio_solo_id
490614,True,79,2,11960,bueno,PH,barrio_41,1003,1,1975,323656,74091,227832,135720,75645,52459,78272,68304,62802,41177,57509
728289,True,131,3,13752,regular,duplex,barrio_24,1036,6,1979,398693,75266,325653,135386,51815,65666,52590,47407,52879,47601,63145
153270,False,112,3,36584,muy bueno,duplex,barrio_54,1036,10,1957,375898,61893,297212,143019,109666,72853,47648,48149,49063,40352,54869
396902,False,100,3,95026,bueno,casa,barrio_28,1011,5,1960,375869,59110,271178,154653,74874,78510,66560,52926,59290,41765,71057
520545,True,123,3,22433,bueno,duplex,barrio_07,1000,5,1969,409527,74211,319636,144972,76942,74087,49696,22308,62519,40908,65709
390769,False,96,2,24801,bueno,casa,barrio_07,1025,12,1977,352811,60265,253141,141332,71797,86120,54486,71228,63015,38867,61251
180114,False,206,3,30552,bueno,PH,barrio_58,1003,12,2020,524720,59407,464162,139752,78161,48528,35250,57499,64207,62866,57726
470469,False,100,1,57427,muy bueno,departamento,barrio_08,1001,6,2011,355897,57751,252721,147699,101719,66057,55965,47012,62409,57494,59414
748535,True,102,3,24783,bueno,PH,barrio_56,1037,1,1958,318269,74442,282154,138581,70705,50989,57917,54465,60941,44971,56374
479294,True,35,1,23701,regular,PH,barrio_16,1019,9,1973,217237,78279,140673,150042,63946,49273,65797,61878,42733,48380,59885
237698,False,76,3,12378,muy bueno,casa,barrio_05,1004,9,1953,332353,57122,224254,135522,98464,75552,26344,68732,54798,43899,62787
830703,False,135,1,22986,bueno,PH,barrio_18,1026,11,1954,399555,64083,314976,142548,77276,51362,84037,57463,53261,37582,57885
462170,False,48,1,93150,bueno,duplex,barrio_36,1014,12,1976,250387,60297,152574,157833,73753,70155,59650,63752,57530,47874,66095
141337,False,25,2,39056,bueno,departamento,barrio_25,1021,8,2018,212523,66899,130928,143978,67669,57499,54038,47028,53683,55827,57568
535278,True,96,3,20093,muy bueno,departamento,barrio_47,1035,2,1963,373929,68410,261922,134455,101845,62554,66975,42333,68448,38695,60918
871854,True,143,1,97628,bueno,duplex,barrio_36,1009,3,1998,461161,65464,329614,149012,70100,71310,52285,53336,75778,53949,64592
981695,True,96,1,22739,muy bueno,casa,barrio_24,1025,9,1977,363219,74264,242785,143462,97332,79477,49100,67464,58033,48337,55247
817240,False,83,2,113093,excelente,departamento,barrio_38,1033,8,1988,398380,60223,235825,157115,181490,63873,45320,59990,55810,46146,64320
633486,True,30,3,111623,muy bueno,PH,barrio_58,1016,6,2011,267824,75125,149958,148112,108314,52957,37015,49265,62979,59534,68824
924830,False,111,3,37980,bueno,departamento,barrio_24,1038,5,2008,386906,58748,297825,147848,72512,59892,52031,63616,64350,55961,58859
862896,False,118,2,10951,muy bueno,duplex,barrio_09,1017,9,2008,383723,62669,297139,132782,105747,71517,35219,63805,48970,56257,60218
964053,False,33,2,226749,bueno,departamento,barrio_24,1018,6,1979,249746,56947,140533,160877,72418,52915,36802,68253,55942,51987,52856
797659,False,135,2,49505,bueno,duplex,barrio_50,1035,2,1953,432222,62153,325280,141759,80625,72221,72272,47228,64589,39044,61433
168931,False,122,3,28026,bueno,casa,barrio_13,1025,12,2019,444324,59412,316520,135137,77386,78895,91936,68841,62083,59980,56947
120688,True,135,1,78034,bueno,PH,barrio_56,1034,5,2020,400128,81728,312366,148992,77895,57526,57607,36235,66393,66967,56397
315485,False,115,1,63694,regular,PH,barrio_35,1031,4,2010,386900,65706,275395,144643,59084,53993,89456,55423,64049,57460,56973
605411,True,118,1,103647,bueno,casa,barrio_36,1028,1,1983,414434,71748,279395,157171,70485,77762,58115,72313,68985,53366,57977
155720,True,113,1,21378,regular,casa,barrio_19,1009,6,1969,393408,74746,272056,131226,60765,75568,56474,61200,63665,43129,57835
168493,False,125,2,46853,bueno,PH,barrio_55,1015,12,1962,390563,59810,302282,146153,74386,52784,36387,62686,57701,37379,60039
974131,False,31,3,14063,muy bueno,PH,barrio_02,1034,2,1976,251802,50386,152392,130571,105728,49085,80146,40556,75444,45792,62614
247994,True,42,2,61887,excelente,PH,barrio_17,1024,3,1973,311225,76859,156740,151160,175954,52462,37650,45651,67205,43652,67137
517898,True,69,2,35655,regular,casa,barrio_25,1011,3,1969,285948,84123,212342,140899,58154,81234,48616,37627,64127,46073,66548
910000,True,90,1,45470,muy bueno,PH,barrio_28,1013,2,2017,389006,71770,234471,142696,101794,47918,71512,62101,64718,64722,55953
130598,False,109,2,32303,bueno,duplex,barrio_28,1031,8,1996,385374,61509,279449,144152,76983,69284,73159,56318,60781,54746,57301
368896,False,106,1,29709,regular,casa,barrio_08,1007,4,1965,347999,54147,263852,145074,61793,80094,56080,53202,69973,44999,57565
463089,True,134,3,18132,bueno,departamento,barrio_13,1004,10,1995,445302,73355,335264,129362,72906,57749,82553,65616,54487,54191,56718
270187,False,135,2,68346,regular,departamento,barrio_05,1030,5,2000,374490,57362,333403,150506,65037,63587,19141,67707,59698,51140,58364
870255,False,64,2,119583,bueno,duplex,barrio_34,1011,8,1987,282232,55530,201201,160506,74673,68769,72145,42227,52849,50303,56716
532742,False,103,3,23264,bueno,departamento,barrio_21,1030,2,2017,386892,61917,278733,150850,75536,59693,37393,66075,69186,58945,61462
323535,True,65,1,56547,bueno,departamento,barrio_33,1021,4,2018,245289,67391,187731,139054,79569,59075,40378,53865,68265,61707,52177
451441,False,88,2,51315,bueno,PH,barrio_35,1039,5,1980,333278,61174,240522,145411,71928,54156,89194,56802,60967,55439,59230
276874,True,106,2,36552,regular,casa,barrio_42,1020,1,1983,367280,71968,278510,150824,58606,80985,48264,66958,65841,45099,56759
820044,True,25,1,10708,bueno,duplex,barrio_32,1034,6,1965,187301,75670,115769,131343,74269,66596,44514,39782,56122,42136,60287
852139,True,179,1,12819,regular,duplex,barrio_38,1034,6,2005,464837,80577,394362,141781,62483,66899,45707,40159,65850,54732,62477
235535,True,115,1,19442,bueno,PH,barrio_35,1008,5,2016,434127,74438,281209,131831,76753,54763,88538,66961,62445,59758,53966
471235,False,74,1,6560,bueno,PH,barrio_39,1039,7,1996,275636,58024,206975,129987,71066,47888,80394,48069,50245,53743,56654
700529,True,162,3,112019,bueno,PH,barrio_36,1029,10,1964,498884,70296,389773,159937,76860,50969,56574,59539,49125,38583,57845
417809,True,83,1,48735,bueno,duplex,barrio_18,1004,10,1986,370787,72638,226922,147385,72971,71254,81551,72095,52104,51618,64885
693922,True,100,1,35455,regular,duplex,barrio_14,1000,1,2006,306910,72097,263261,145423,58469,62020,76016,38381,64982,56972,64565
570583,True,78,3,6297,excelente,departamento,barrio_47,1010,8,1952,394272,71486,233528,131081,181046,57913,65714,45300,51619,35484,58231
207393,False,153,2,8441,regular,departamento,barrio_20,1000,11,1991,397636,61096,359650,134372,59694,62611,61391,34697,58234,51480,60281
701551,True,91,3,36248,regular,PH,barrio_32,1014,11,1996,311062,71604,259214,141366,59357,51088,43787,56853,53422,53714,61471
261918,True,100,3,175675,regular,casa,barrio_11,1039,4,1988,414728,71161,273226,157880,61380,86677,81186,49082,64996,43684,61304
649136,False,137,1,20766,excelente,duplex,barrio_25,1019,10,1995,470333,57020,318378,130294,181588,66449,44085,54608,49748,46535,61004
373232,True,115,2,72478,muy bueno,duplex,barrio_31,1000,10,2013,419852,74816,284417,150078,103268,72955,46789,40613,53846,56414,56813
172100,False,93,1,24738,muy bueno,PH,barrio_37,1019,5,1958,313189,59246,240534,140086,106731,49630,42413,57837,63902,36943,73133
363414,False,134,2,37956,excelente,departamento,barrio_31,1008,11,1990,505226,54713,324389,144081,183135,60780,51081,70485,62636,51991,49138
389757,False,184,3,95966,regular,departamento,barrio_21,1034,8,2006,486975,53483,424284,148551,62767,56926,47451,42361,52908,58211,62421
631711,False,106,3,27536,excelente,departamento,barrio_57,1003,10,2008,525934,64950,284404,139604,181614,48232,103621,60422,51468,47852,56247
663350,True,99,3,20909,bueno,PH,barrio_30,1030,9,1983,396885,74264,276237,139766,71714,54268,115606,75660,50494,45378,55635
939526,False,101,1,112922,muy bueno,duplex,barrio_48,1017,10,2020,428797,64118,256546,152261,104741,71991,82750,67445,57156,58879,57672
645519,False,141,1,37663,bueno,PH,barrio_44,1000,12,1973,414281,63236,327720,143663,73977,53571,57001,35279,62265,34361,54171
321882,True,74,2,86939,bueno,duplex,barrio_33,1026,11,1981,328328,69273,213831,148566,76646,62970,38554,51580,55533,54201,60735
815891,False,85,1,20990,excelente,duplex,barrio_53,1018,6,2008,430501,60899,217404,136336,183278,69077,45394,66322,58339,57036,55727
684964,True,41,2,111898,regular,PH,barrio_07,1030,7,1981,257644,72514,156582,150616,55512,54326,54567,73922,53810,46928,63432
710989,False,54,3,45202,excelente,departamento,barrio_55,1024,8,1974,342929,56195,201136,146582,182183,70098,44922,44054,55873,46823,58852
672763,False,77,1,51422,bueno,PH,barrio_51,1031,11,1989,326822,58258,218505,143511,75992,53792,68305,61741,50834,51222,64783
509809,True,93,3,40348,muy bueno,departamento,barrio_30,1018,5,1994,439844,69511,263795,147872,102985,59817,106187,74415,65891,55692,56059
106475,False,157,3,24237,excelente,PH,barrio_44,1000,4,2018,585620,61221,376634,136465,179275,41237,62680,37336,70774,60594,62126
249934,False,114,3,36267,regular,duplex,barrio_31,1005,9,1993,392424,58185,299482,149929,57834,66355,55426,65621,53189,47378,62392
105437,False,63,1,25487,excelente,departamento,barrio_16,1018,12,1963,382447,58507,187018,144353,183385,61205,73723,62666,55359,43790,60082
725795,True,70,1,78248,muy bueno,PH,barrio_47,1015,11,1953,335426,73349,197291,149813,111590,39406,66583,70043,62989,38695,60725
719402,False,143,1,30870,muy bueno,casa,barrio_14,1031,2,2018,481598,58725,325202,139888,109576,77501,67880,61291,70510,52395,58321
615430,False,134,1,10969,regular,PH,barrio_18,1016,12,1980,380433,61246,312313,130240,61748,49383,86146,55322,60656,41820,66106
447780,True,96,1,9475,bueno,departamento,barrio_31,1034,10,1964,298346,74099,245744,128473,69865,57621,48433,37312,55675,48205,65869
147636,False,80,2,9124,muy bueno,departamento,barrio_50,1007,2,1965,344096,57565,233336,137505,111094,58601,63455,51596,65804,45451,63300
980195,False,134,1,59538,bueno,PH,barrio_23,1015,1,1957,396998,65431,315078,145991,80301,56054,56733,61326,58177,33799,64266
210561,False,60,1,14455,bueno,casa,barrio_29,1030,3,1964,286890,57993,181640,139620,71980,76531,73516,59794,64659,46000,51020
152992,False,109,3,46169,bueno,PH,barrio_02,1004,12,2005,404077,65101,289341,151711,76475,49146,79768,65408,60893,55632,61161
783184,True,175,3,40508,excelente,PH,barrio_06,1012,10,1996,579921,76812,417356,149613,172919,50949,65155,51454,48714,52117,59124
776142,False,102,3,34483,regular,departamento,barrio_03,1030,7,1992,374540,64846,281605,150818,61332,59155,89803,78087,55006,45431,57572
864185,False,68,1,51571,muy bueno,casa,barrio_04,1023,8,1950,242774,59518,194990,146813,103901,89777,10673,60167,59600,32186,56369
326683,True,109,2,41219,excelente,departamento,barrio_52,1031,5,1997,466404,72942,279763,148148,187914,55301,18143,59421,69090,50221,55024
789948,True,79,2,4156,regular,casa,barrio_50,1020,11,2018,325722,82253,221735,124118,63056,81179,68247,64699,55922,58459,57650
344562,True,46,1,28032,bueno,departamento,barrio_49,1034,2,2015,247638,74548,156941,140129,77721,60191,61008,38189,68935,53662,51144
335506,False,120,3,51026,muy bueno,PH,barrio_03,1035,4,1978,434142,62608,307997,147511,102206,57537,71081,53703,70494,42189,58713
656529,True,134,2,134892,regular,casa,barrio_04,1038,3,1992,417411,73708,325490,152994,62071,79935,10498,67690,65250,44232,68351
874931,False,84,3,139968,muy bueno,PH,barrio_16,1004,11,1971,344729,67744,247558,160338,109792,51478,69185,65347,56888,43821,67784
280291,False,82,1,12204,muy bueno,casa,barrio_33,1023,7,2013,348591,58642,215462,137932,103837,80127,37533,51118,56487,57672,56975
729507,False,61,2,27453,muy bueno,duplex,barrio_20,1004,9,2015,329740,53129,195847,142177,110122,71457,54682,75139,47712,60881,63726
792561,True,90,1,10375,bueno,PH,barrio_29,1009,12,1965,304591,72690,231447,132216,77009,56005,74503,56780,54422,36937,66836
231354,False,75,3,122505,muy bueno,departamento,barrio_10,1012,3,1984,377951,57412,236879,153895,108329,62004,85169,47001,71430,43834,60635
155733,True,60,2,81657,muy bueno,PH,barrio_43,1025,12,1966,341967,73772,193205,147676,109925,57566,61469,69994,61104,47059,53459
525673,False,161,1,48073,bueno,casa,barrio_18,1017,2,1993,509123,59214,368492,143196,76436,77457,78532,61460,68000,59467,59335
884510,True,111,1,41476,muy bueno,casa,barrio_03,1034,10,1970,422282,75382,277933,149141,107698,81116,82788,45175,54997,44317,62642
769503,False,115,2,109590,excelente,duplex,barrio_44,1011,9,1999,511722,63869,296252,152318,180952,72795,57371,44916,55390,54256,60754
720199,True,126,1,95708,muy bueno,duplex,barrio_54,1024,10,2019,436841,77250,303631,153191,102574,68725,45719,40585,54736,55353,57278
633247,True,122,1,91714,bueno,casa,barrio_00,1030,2,2011,448410,81567,289559,149148,75624,76571,72317,72725,65695,63887,64210
328784,False,81,3,52331,bueno,departamento,barrio_26,1039,12,1962,349125,59605,238875,138344,80136,56899,82246,50979,57305,43366,60285
892751,True,105,3,27464,regular,casa,barrio_49,1009,10,1959,355662,76738,285786,140477,61968,76133,57408,55338,48409,38521,62534
335944,False,86,2,67084,bueno,departamento,barrio_42,1029,2,2007,296885,50211,240153,141556,76093,60574,46160,68996,69866,54545,58236
655729,False,110,3,69761,regular,departamento,barrio_51,1003,7,1955,399439,66977,295177,147033,61659,56146,82216,65345,52880,41312,54544
316958,True,107,2,31179,excelente,departamento,barrio_24,1021,10,1978,461156,73467,278747,142402,182317,59428,42971,55716,46317,45629,56010
673476,True,82,1,27419,bueno,PH,barrio_22,1016,6,2020,346208,70756,223825,145042,74937,47915,85974,49393,62155,62060,52471
657105,False,48,3,89918,muy bueno,casa,barrio_42,1038,5,1981,319212,55939,185118,148959,103133,77423,44211,68973,66322,46103,72061
142279,False,100,1,137488,bueno,duplex,barrio_09,1030,4,1950,358024,60098,257611,155273,80544,69081,34392,74021,64004,36850,62674
338218,False,88,3,19940,bueno,PH,barrio_14,1037,7,2019,332015,59622,250301,136256,77297,53701,74245,49372,51841,57843,60936
368863,True,29,2,29416,bueno,duplex,barrio_36,1034,12,2000,225824,79663,137305,140117,67544,66898,54977,43358,61205,52021,63506
464682,False,113,1,48086,bueno,casa,barrio_40,1016,8,1973,401322,62589,274644,148382,78654,82640,79061,53037,54393,40809,63608
544276,True,129,1,53599,muy bueno,PH,barrio_07,1029,9,1993,429264,76396,303229,146182,105509,52988,57995,63406,47217,55165,62090
546532,False,183,3,23911,excelente,duplex,barrio_30,1001,10,1993,660024,62683,426544,144799,176937,75372,107064,54112,46639,47182,69760
370023,False,81,3,163868,excelente,casa,barrio_21,1022,10,1989,456104,60748,244221,158936,172907,72189,47000,54386,49662,48961,50260
622238,False,76,2,50903,bueno,duplex,barrio_30,1001,5,2018,373072,61148,221310,149210,70681,71063,114681,54122,63139,58073,55760
683339,True,56,1,55554,muy bueno,departamento,barrio_57,1028,10,2005,333328,76188,173036,148457,105818,62548,91042,65262,53159,53560,56706
423857,True,102,3,148317,regular,duplex,barrio_04,1038,4,1968,365464,79789,291185,153261,67807,73406,9058,70804,73953,42574,65678
777769,True,102,3,25355,excelente,departamento,barrio_59,1027,8,2020,499885,76105,282300,139955,177416,61891,88417,68342,55470,58404,52326
239719,True,67,2,33835,bueno,duplex,barrio_26,1033,4,2018,338993,71706,203661,143570,69134,67071,73303,60570,67537,59508,62135
196390,True,89,2,13324,bueno,casa,barrio_46,1009,12,1953,360648,71896,253199,142772,80918,82053,80301,57113,58818,39086,63223
905336,False,26,3,31638,bueno,departamento,barrio_25,1039,9,1971,184969,54417,137978,146008,71715,62225,46175,57431,57802,49543,52837
142110,True,127,2,11035,regular,departamento,barrio_18,1022,8,1993,382681,76125,308511,136851,60459,63333,83457,55237,51492,55055,53166
625387,True,68,1,66057,bueno,casa,barrio_46,1026,6,2012,363426,72735,188700,154092,75257,83330,90617,60785,61790,56037,59689
451602,False,94,1,50818,excelente,departamento,barrio_41,1030,7,2000,472982,64564,244252,146081,176422,59255,74613,73389,58827,53204,58965
359123,True,45,2,29096,muy bueno,departamento,barrio_08,1025,10,1990,282990,73017,165036,148128,113904,62761,63262,64461,53693,46694,63399
167198,True,75,3,33512,excelente,casa,barrio_42,1012,4,1971,390232,73438,231851,143295,180641,79198,45962,47974,64932,43936,63407
836722,False,85,3,66781,regular,PH,barrio_45,1024,10,1956,261853,58499,246349,146727,61794,49063,68585,44457,52640,40958,55714
227470,True,95,2,14638,muy bueno,PH,barrio_23,1026,4,2013,369146,76501,250869,136788,104459,56623,60603,62790,72481,56502,57603
128274,True,112,1,42759,bueno,duplex,barrio_55,1034,2,1987,334466,83726,270718,149324,78715,73552,38210,45240,73953,41535,55030
584668,False,145,2,63552,bueno,PH,barrio_38,1019,9,1982,415241,57496,337133,150966,74715,52859,33051,52872,49821,42789,60728
975664,True,121,1,8727,bueno,casa,barrio_20,1020,9,2019,392469,79071,288574,131726,71158,73133,50181,57202,53790,63406,66603
376590,True,129,2,62815,bueno,casa,barrio_00,1020,5,1961,454153,75149,314282,147253,77992,83496,65632,68606,58817,35247,61722
194008,True,146,2,9516,muy bueno,departamento,barrio_40,1004,8,1968,483110,80764,344722,131334,103028,58235,81113,68379,50231,46518,60198
984332,True,115,3,33055,bueno,departamento,barrio_12,1003,9,2010,410814,76336,298047,140296,80757,59952,57132,65497,49559,51769,57223
287050,False,94,3,14318,bueno,casa,barrio_45,1000,10,1970,321217,65257,260882,130876,67646,82412,56397,33841,57543,40233,57326
261004,True,130,3,114119,muy bueno,duplex,barrio_31,1026,12,2016,447192,74862,333215,157085,95820,78523,54641,53993,51867,59108,52315
158023,True,133,1,14390,regular,PH,barrio_28,1016,11,2010,387231,75387,310156,135095,61675,52744,63403,53905,50577,56534,65077
560041,True,118,3,9700,excelente,PH,barrio_09,1034,6,1957,466037,84578,303587,134431,185094,55573,35757,39349,63196,39475,62944
916031,False,44,1,40404,bueno,casa,barrio_42,1028,3,1982,280609,57543,155629,147878,73248,76868,44584,74297,74599,45549,56871
123422,True,66,2,26083,muy bueno,duplex,barrio_09,1005,2,2003,337526,72466,201347,141574,109844,72173,40217,66068,64778,56734,65592
457645,False,85,3,10898,muy bueno,casa,barrio_25,1004,7,1984,375300,61824,248179,137806,105284,80221,50799,66375,59186,47252,63024
