ListingId,LotArea,OverallQual,OverallCond,TotalBsmtSF,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageArea,YearBuilt,LotFrontage,MonthSold,State,District,HouseStyle,CentralAir,SaleCondition,SalePrice
791394,12328,6,5,1012,1,0,3,6,0,888,1934,76,8,OH,Marbleton,SplitLevel,Y,Normal,124900
380696,9600,6,5,735,1,1,3,8,1,396,1944,55,5,CA,Fairview,2Story,Y,Normal,320300
810923,7200,5,7,876,1,0,3,6,0,276,1953,65,5,FL,Prairie View,Townhouse,Y,Normal,153900
386683,11160,7,5,2110,2,1,3,8,2,522,1962,76,4,CO,Belmont,2Story,Y,Normal,329700
243017,3136,7,5,1405,2,0,2,6,1,478,1945,27,3,IN,Underhill,Loft,Y,Normal,142400
325053,9858,5,6,864,1,0,3,5,0,288,1966,92,5,TX,Granite Hills,1Story,Y,Normal,143500
265741,17542,7,7,1192,2,1,3,9,2,518,1976,91,9,NY,Harborview,2Story,Y,Normal,408700
607450,6931,7,5,746,2,1,3,7,1,397,1961,65,10,TX,Kestrel Point,Ranch,N,Abnorml,163200
316414,6240,6,6,884,1,0,3,6,1,560,1920,54,6,CA,Brookhaven,1Story,Y,Normal,234600
423383,14303,8,5,1986,2,0,2,7,1,691,1958,67,5,CA,Cedar Park,Loft,Y,Normal,351000
116502,4060,5,8,864,1,0,2,4,0,0,1944,68,5,CA,Northgate,Ranch,N,Family,139400
157300,9587,7,5,856,2,0,2,5,0,400,1954,71,4,CA,Northgate,2Story,Y,Alloca,274700
268657,9750,6,8,1054,1,1,3,6,0,460,1958,,3,IL,Jasper Flats,Ranch,Y,Partial,242200
589508,24682,6,5,841,2,1,3,7,1,502,1953,111,11,TX,Kestrel Point,Townhouse,Y,Partial,184400
973073,9600,5,6,1050,1,0,2,5,0,338,1936,73,6,IN,Summit Park,1Story,Y,Normal,104900
259272,11250,4,5,1104,1,0,5,8,2,304,1937,91,5,NY,Lakeshore,2Story,N,Alloca,212100
839985,13515,6,6,764,1,0,3,8,1,520,1970,91,6,CA,Fairview,1Story,Y,Normal,402700
725875,4060,6,5,1405,2,0,2,5,0,511,1968,34,6,CO,Belmont,1Story,Y,Family,211800
638238,3735,7,5,691,2,1,3,6,0,506,1950,46,5,NC,Yellowstone Ridge,1Story,Y,Normal,165700
164853,10120,7,4,925,1,1,4,9,1,308,1951,,10,IL,Larkspur,SplitLevel,Y,Alloca,182000
559803,13214,9,5,2002,2,0,3,10,1,746,1955,76,5,TX,Granite Hills,1Story,Y,Normal,324500
522472,14100,8,9,728,3,1,4,11,2,1014,1961,95,6,CA,Cedar Park,SplitLevel,Y,Normal,419800
120128,11344,5,5,874,1,1,3,7,0,315,1930,74,5,IN,Tanglewood,1Story,N,Normal,85800
909566,23595,7,6,1332,0,1,0,4,1,586,1963,112,10,FL,Stonegate,1Story,N,Normal,207600
384118,9156,6,7,1489,2,0,3,7,1,462,1963,67,11,NC,Xavier Park,2Story,Y,Normal,215700
607317,13526,5,6,935,1,0,3,5,0,288,1952,89,9,TX,Lindenwood,Townhouse,Y,Normal,139400
824020,11512,6,7,1019,1,0,2,5,1,312,1937,84,6,FL,Newhaven,Ranch,Y,Normal,217800
615624,5362,5,6,661,2,0,3,8,1,552,1950,40,5,AZ,Edgewater,Ranch,Y,Normal,145800
986652,11345,5,5,928,2,0,4,10,0,400,1939,79,9,TX,Highpoint,Ranch,Y,Normal,150700
265993,12936,6,6,723,1,1,3,6,1,497,1950,77,8,CA,Elmwood,2Story,N,Normal,312500
704525,17871,6,5,1680,1,1,3,7,1,480,1948,89,4,WA,Yorkfield,2Story,Y,Normal,230300
707602,9473,8,5,1128,2,1,3,7,1,577,1942,65,6,AZ,Amberton,1Story,Y,Normal,172000
816662,7500,4,4,698,1,0,2,6,0,528,1929,60,3,CO,Glenmoor,1Story,Y,Normal,145900
668003,9808,7,5,1573,2,0,3,6,0,544,1941,78,2,IL,Jasper Flats,Ranch,Y,Normal,268900
608977,8049,7,5,1309,2,0,2,6,1,484,1945,70,7,WA,Thornbury,Ranch,Y,Normal,205400
420529,8800,5,7,1040,2,0,3,5,0,484,1943,41,4,IN,Tanglewood,1Story,N,Partial,121000
500806,9400,6,5,912,2,2,4,8,0,0,1966,68,7,MA,Pinecrest,Townhouse,N,Normal,203200
281745,9638,6,7,804,2,0,4,10,1,336,1934,,4,MA,Northfield,2Story,N,Family,188200
491280,6000,6,6,780,1,0,4,6,1,280,1948,63,9,IL,Kenwood,Loft,Y,Normal,171200
800907,9790,6,5,1328,1,1,3,6,2,528,1968,62,4,IN,Verdant Oaks,Ranch,Y,Partial,174500
248332,36500,5,5,1624,2,0,4,7,0,390,1960,108,12,OH,Pembroke,1Story,Y,Abnorml,134800
497871,5664,8,5,1501,2,0,2,5,1,499,1973,57,5,IN,Summit Park,1Story,Y,Normal,185300
887699,11065,8,5,1085,2,1,3,8,1,753,1962,74,4,NC,Yellowstone Ridge,2Story,Y,Normal,224000
617612,14112,5,7,1152,1,0,3,6,1,484,1930,73,3,AZ,Fernwood,2Story,Y,Normal,141100
829566,1680,5,7,630,2,1,3,6,0,264,1930,21,7,MA,Quarry Bend,Townhouse,Y,Normal,142000
384383,6600,5,4,994,2,0,4,11,0,432,1932,59,5,FL,Prairie View,2Story,Y,Normal,172400
771350,10140,7,5,832,2,1,4,8,1,528,1976,74,5,CA,Northgate,1Story,Y,Normal,305400
511202,8172,5,7,864,1,0,2,5,0,572,1952,56,10,IN,Underhill,SplitLevel,N,Normal,129100
274276,8400,5,5,1052,1,1,3,5,0,288,1943,67,8,AZ,Birchwood,2Story,Y,Abnorml,110000
738181,8700,5,6,1120,2,0,3,6,0,525,1965,82,12,WA,Yorkfield,2Story,N,Normal,174700
332980,3675,6,5,547,2,0,2,5,0,525,1941,21,6,OH,Pembroke,2Story,Y,Normal,115300
306008,63887,10,5,6110,2,1,3,12,3,1418,1977,183,6,FL,Orchard Bay,2Story,Y,Normal,1674700
479675,7500,5,7,1246,1,1,3,6,0,305,1934,63,6,MA,Pinecrest,2Story,N,Normal,202000
463328,10762,7,5,978,2,1,3,9,1,490,1979,81,6,WA,Union Heights,Ranch,Y,Normal,298000
318460,7500,6,7,771,1,0,3,7,2,213,1930,63,11,OH,Norwood,Loft,N,Normal,147100
635630,10120,8,5,1165,2,1,4,8,1,844,1962,85,6,IN,Willowbrook,SplitLevel,Y,Normal,283400
559738,8688,7,5,1616,2,0,3,7,0,834,1960,74,10,NY,Maplewood,Ranch,Y,Normal,316100
657680,3363,7,5,976,2,0,3,7,0,380,1963,45,12,NC,Wheatfield,2Story,Y,Partial,179100
721595,13173,9,5,1652,2,0,2,6,2,840,1954,86,11,TX,Lindenwood,Townhouse,Y,Normal,280700
608635,6955,7,5,1368,2,0,2,6,1,474,1977,76,10,NY,Harborview,SplitLevel,Y,Family,274300
346363,8072,5,5,990,1,0,3,5,0,480,1956,,10,NY,Harborview,Ranch,Y,Normal,219200
778566,12000,5,7,924,1,0,2,6,0,528,1955,70,12,TX,Highpoint,1Story,Y,Normal,138600
253963,7153,6,5,1278,2,0,3,6,0,496,1943,,11,NY,Lakeshore,Townhouse,Y,Normal,262100
439999,17500,7,8,1902,2,0,3,7,2,567,1943,98,9,WA,Vinehill,1Story,Y,Normal,291300
705869,8814,7,5,1274,2,0,3,6,0,508,1942,81,5,CO,Eastvale,SplitLevel,Y,Normal,211900
958742,9572,8,5,1453,2,1,4,9,1,750,1955,61,8,CA,Fairview,2Story,Y,Normal,494700
360837,14774,9,5,1393,2,1,4,10,1,779,1956,93,7,CO,Dunmore,Ranch,N,Normal,383600
258737,8190,4,6,948,1,0,3,5,1,280,1918,77,7,NY,Lakeshore,1Story,Y,Normal,228200
453099,11075,6,5,952,2,1,4,9,2,576,1959,85,11,FL,Prairie View,2Story,Y,Normal,216400
413859,10226,8,5,1622,2,0,3,8,1,860,1958,85,7,CO,Clearwater,SplitLevel,Y,Normal,351400
297468,4230,7,5,1352,2,0,2,5,1,466,1957,43,7,NC,Wheatfield,SplitLevel,Y,Normal,175500
676191,14781,8,5,1753,2,0,3,7,1,748,1947,81,5,AZ,Edgewater,1Story,Y,Family,249600
191162,10215,4,5,864,1,0,3,5,0,248,1921,76,5,IL,Jasper Flats,SplitLevel,Y,Normal,147800
514420,8400,6,3,1478,1,1,3,6,2,442,1917,,8,NC,Valley Forge,1Story,Y,Normal,176900
900826,6627,3,6,0,1,0,2,4,0,287,1914,52,7,CA,Greenfield,SplitLevel,Y,Normal,129900
971753,10186,7,5,750,2,1,3,8,1,564,1934,63,10,WA,Union Heights,2Story,Y,Normal,232200
260086,5330,4,7,420,1,0,2,5,0,0,1919,63,4,IL,Larkspur,Ranch,Y,Partial,104000
681248,9986,8,5,1795,2,0,2,7,1,895,1952,58,7,FL,Prairie View,SplitLevel,Y,Normal,292500
404984,3636,4,4,796,1,0,2,5,0,0,1916,51,6,MA,Oakridge,SplitLevel,Y,Normal,95100
892981,4270,3,6,544,1,0,3,6,0,0,1927,46,11,NY,Maplewood,1Story,Y,Partial,128300
910596,6600,5,9,816,1,0,3,5,1,264,1931,61,6,AZ,Amberton,Townhouse,Y,Partial,129400
526472,10440,6,7,1510,2,0,5,8,2,520,1926,77,1,TX,Kestrel Point,1Story,Y,Abnorml,198800
308576,9084,7,5,935,2,1,3,8,1,462,1967,68,6,AZ,Birchwood,Townhouse,Y,Alloca,186600
734358,10000,8,5,1588,2,0,3,7,1,825,1953,68,11,WA,Union Heights,1Story,Y,Normal,359700
864821,10780,5,5,911,1,0,3,6,0,576,1934,80,8,WA,Westbrook,2Story,Y,Normal,165600
340109,8877,4,6,816,1,0,2,3,1,288,1933,56,7,OH,Rosewood,Townhouse,N,Normal,79600
243442,7200,5,6,803,1,1,2,6,0,297,1915,51,10,CO,Glenmoor,2Story,Y,Normal,125000
116877,2368,5,6,765,1,1,3,7,0,440,1963,30,5,AZ,Edgewater,2Story,Y,Family,115200
750191,9650,6,5,1350,2,0,2,6,1,630,1949,65,3,CA,Brookhaven,SplitLevel,Y,Normal,252600
854722,9246,5,5,1656,2,0,4,8,0,506,1954,,10,IL,Hazelton,SplitLevel,N,Normal,144000
129261,4118,4,4,693,1,0,2,4,0,0,1929,47,10,NC,Wheatfield,Ranch,Y,Abnorml,70600
447254,13450,7,5,916,2,1,3,8,0,492,1944,89,3,WA,Thornbury,1Story,Y,Normal,256600
949176,9560,5,7,864,1,0,3,5,0,288,1935,68,7,TX,Kestrel Point,1Story,Y,Normal,127300
920408,8294,4,5,858,1,0,3,5,0,480,1953,69,2,NY,Kingsport,2Story,Y,Normal,199900
301053,13695,6,5,1114,1,0,3,6,0,576,1934,66,6,WA,Westbrook,2Story,N,Normal,191000
202339,9375,8,5,1284,2,1,3,7,1,647,1969,80,2,FL,Prairie View,1Story,Y,Normal,223100
883941,7558,6,6,896,1,1,3,9,1,342,1924,68,7,TX,Kestrel Point,2Story,N,Normal,145000
186401,11103,7,5,728,2,1,3,8,1,440,1953,73,3,CA,Brookhaven,1Story,Y,Normal,301800
775407,6000,4,4,960,1,0,2,5,0,308,1915,,10,AZ,Amberton,1Story,N,Normal,70500
810139,20781,7,7,1568,2,0,3,9,1,508,1952,,11,NC,Valley Forge,1Story,N,Normal,258000
310710,15306,8,5,1732,2,0,3,7,1,712,1961,95,5,OH,Quailridge,1Story,Y,Normal,248000
779429,16196,7,5,1482,2,0,3,5,1,514,1968,98,6,IL,Kenwood,1Story,Y,Partial,265900
703301,5250,8,5,684,2,0,4,8,0,0,1942,65,7,FL,Redstone,1Story,Y,Normal,171500
521265,11643,5,5,1248,2,2,6,12,0,968,1933,69,5,AZ,Deerfield,2Story,N,Normal,189300
573398,9247,6,6,858,1,1,4,8,1,490,1951,65,10,IN,Willowbrook,SplitLevel,N,Normal,147700
177675,6000,6,9,698,1,0,2,4,0,624,1937,52,4,OH,Pembroke,Ranch,Y,Family,104700
931039,14720,8,5,2033,2,1,4,9,1,666,1932,96,2,MA,Quarry Bend,1Story,Y,Normal,376700
987288,10316,7,5,992,2,1,3,7,1,839,1961,88,11,WA,Union Heights,1Story,N,Normal,246700
332610,10192,7,6,570,3,0,4,8,1,487,1945,78,6,NY,Harborview,SplitLevel,Y,Normal,294900
973180,9477,5,5,864,1,0,3,5,0,264,1943,79,3,MA,Silverlake,2Story,N,Normal,192100
301828,12537,5,6,1078,1,1,3,6,1,500,1939,80,6,AZ,Deerfield,Ranch,Y,Normal,155500
571254,2117,6,5,756,2,1,3,5,0,440,1940,35,9,AZ,Birchwood,1Story,Y,Normal,146900
861945,16737,9,5,1980,2,0,3,8,1,770,1981,97,4,FL,Redstone,Townhouse,Y,Normal,417600
550585,9842,5,6,612,3,1,4,8,0,621,1928,69,4,TX,Ivy Ridge,SplitLevel,N,Normal,123600
264659,16158,7,5,1530,2,0,3,7,1,430,1975,79,7,NY,Harborview,1Story,Y,Normal,326900
956041,12513,4,4,715,2,0,4,7,1,368,1909,81,8,NY,Kingsport,SplitLevel,N,Normal,182800
570146,8499,6,5,616,2,1,3,6,1,432,1914,58,3,NC,Trellis Park,2Story,Y,Partial,150500
752814,3180,7,5,600,2,1,2,4,0,480,1951,44,10,NC,Yellowstone Ridge,2Story,N,Partial,141000
285176,7500,7,5,814,2,1,3,7,0,663,1958,66,9,NC,Xavier Park,1Story,Y,Normal,202400
380224,9179,7,5,873,2,1,3,7,0,588,1954,61,6,TX,Kestrel Point,Townhouse,Y,Partial,215300
578872,2665,5,6,757,2,0,4,6,1,336,1941,38,11,FL,Prairie View,Ranch,Y,Normal,115300
201039,4435,6,5,848,1,0,1,4,0,420,1948,45,8,CA,Northgate,Townhouse,Y,Normal,166100
562282,10635,8,5,1657,2,0,3,8,1,502,1963,72,12,CO,Dunmore,Townhouse,Y,Normal,354300
120335,5400,4,6,840,1,0,2,6,0,338,1896,64,9,AZ,Birchwood,2Story,Y,Normal,108700
745516,9600,6,6,992,1,0,3,8,1,377,1960,73,9,IL,Hazelton,SplitLevel,Y,Normal,160900
547402,9750,7,6,1108,2,1,3,8,1,583,1949,67,10,NC,Trellis Park,SplitLevel,Y,Normal,186700
483622,11400,10,5,2633,2,1,2,8,2,804,1969,94,11,TX,Highpoint,Ranch,Y,Normal,418500
380969,10625,7,5,1026,2,1,3,9,1,936,1970,90,6,IN,Willowbrook,SplitLevel,Y,Normal,241400
109576,10991,8,5,1571,2,0,3,7,1,722,1940,69,6,NY,Harborview,1Story,Y,Abnorml,382100
925504,6292,6,5,768,1,0,2,4,0,160,1931,50,10,IN,Willowbrook,1Story,Y,Normal,104500
761036,10998,5,5,984,2,0,3,6,0,660,1954,71,7,CO,Belmont,Ranch,Y,Normal,177100
775274,1953,6,5,483,1,1,2,5,0,264,1949,25,12,OH,Pembroke,1Story,Y,Normal,119100
948904,9735,5,5,384,2,1,3,7,0,400,1945,70,4,CO,Dunmore,1Story,N,Normal,155200
599754,8212,3,3,864,1,0,2,5,0,200,1908,64,8,WA,Ashcroft,SplitLevel,Y,Normal,106000
432045,12925,6,7,1205,2,1,4,7,2,550,1978,84,10,AZ,Edgewater,SplitLevel,Y,Normal,200400
579536,7200,7,7,596,1,1,4,8,0,576,1957,53,6,TX,Granite Hills,2Story,Y,Normal,206000
922204,25339,5,7,816,2,0,3,7,0,576,1935,125,10,CO,Eastvale,SplitLevel,Y,Normal,236800
139956,9060,6,5,560,1,0,2,6,0,280,1953,65,11,NC,Trellis Park,1Story,Y,Normal,132800
934787,5436,4,8,796,1,0,3,7,0,240,1919,50,6,CO,Clearwater,Ranch,Y,Normal,146900
378274,16692,7,5,1392,3,1,5,12,2,564,1936,93,2,CA,Northgate,SplitLevel,N,Partial,365600
257508,8520,6,7,714,2,0,5,10,1,216,1952,76,1,CA,Cedar Park,SplitLevel,Y,Normal,212000
867394,14892,9,5,1746,2,0,3,7,2,758,1980,80,8,OH,Quailridge,Ranch,N,Normal,298600
408306,6000,6,6,735,1,0,3,6,1,440,1927,53,3,NC,Xavier Park,2Story,Y,Normal,161400
554480,9100,7,5,1525,2,0,3,6,0,541,1957,75,4,NC,Xavier Park,1Story,Y,Normal,221800
292042,8944,5,5,1584,2,0,4,8,0,792,1921,71,8,NY,Ironbridge,Ranch,N,Partial,221500
532711,7838,5,5,864,1,0,3,6,1,288,1930,,2,IL,Inglewood,1Story,Y,Normal,140800
991345,10800,6,7,482,2,0,3,7,1,672,1939,82,11,AZ,Copper Ridge,Ranch,N,Normal,137100
415423,4045,7,5,1356,2,0,2,6,1,648,1952,52,5,IL,Inglewood,2Story,Y,Normal,283100
963618,12665,8,5,1094,2,1,4,9,1,642,1965,92,4,AZ,Amberton,Townhouse,Y,Family,185700
362277,57200,5,5,747,1,0,3,7,2,572,1942,177,8,WA,Yorkfield,Ranch,Y,Normal,175600
527817,6120,5,8,939,1,1,4,8,0,180,1936,60,12,NC,Yellowstone Ridge,Townhouse,N,Normal,113600
287571,7200,5,4,1208,1,1,3,7,0,240,1941,66,9,NY,Maplewood,1Story,Y,Normal,186700
468429,6171,6,6,976,2,1,3,7,1,216,1940,53,6,CO,Eastvale,Ranch,Y,Normal,196300
342504,6000,6,7,862,1,0,3,5,1,208,1938,,2,OH,Pembroke,SplitLevel,N,Normal,110300
302025,7415,6,5,839,2,1,3,8,1,398,1964,53,6,IL,Millbrook,2Story,Y,Normal,226200
586760,6762,7,5,1286,2,0,2,6,1,662,1963,55,6,AZ,Amberton,SplitLevel,Y,Normal,180400
462634,15256,8,5,1485,2,0,3,6,0,754,1970,90,9,TX,Lindenwood,Ranch,Y,Normal,281700
942472,10410,3,4,672,1,0,3,6,0,936,1927,67,10,NC,Xavier Park,SplitLevel,N,Normal,92000
428890,3842,8,5,1594,2,0,2,5,1,482,1953,54,12,NC,Xavier Park,Ranch,N,Normal,190400
175034,8445,5,7,768,1,0,2,5,0,396,1938,79,11,FL,Orchard Bay,1Story,Y,Partial,126100
240408,8780,5,5,833,1,0,3,5,0,0,1952,63,11,CO,Belmont,2Story,Y,Normal,159600
598345,7740,4,7,622,1,0,3,6,0,528,1933,,8,NC,Wheatfield,1Story,Y,Normal,116100
177341,20544,7,6,791,2,1,3,7,1,542,1944,101,2,TX,Granite Hills,1Story,N,Normal,156300
997634,12420,7,5,944,2,1,3,6,0,622,1968,86,11,CO,Foxrun,Loft,Y,Normal,268700
622068,9600,6,8,856,1,1,3,6,0,271,1946,65,5,AZ,Amberton,2Story,Y,Normal,149500
853179,7200,4,5,0,2,0,2,6,0,420,1919,74,6,OH,Quailridge,1Story,Y,Normal,68000
686594,10994,8,5,1844,2,0,2,7,1,620,1974,80,11,NY,Kingsport,1Story,Y,Normal,544600
715120,13053,6,7,833,1,1,4,8,1,370,1944,77,9,WA,Westbrook,1Story,N,Normal,239500
481740,3635,7,5,1386,2,0,1,7,1,660,1961,36,3,FL,Orchard Bay,2Story,Y,Normal,214600
434275,11340,4,6,777,2,0,4,11,0,560,1918,83,5,CA,Cedar Park,Ranch,Y,Partial,204500
885008,16545,8,5,1284,2,1,3,7,1,1069,1966,77,8,IL,Millbrook,2Story,Y,Normal,336800
144311,9204,5,5,1144,1,1,3,6,0,336,1913,44,12,MA,Silverlake,Townhouse,Y,Normal,207600
675037,16381,6,5,1844,2,0,3,7,1,540,1951,94,5,CA,Fairview,Loft,Y,Normal,487900
979576,11700,6,6,708,2,1,3,7,1,776,1944,87,7,IN,Underhill,Loft,Y,Normal,148100
669267,4043,6,5,1069,2,0,2,4,1,440,1962,38,4,IL,Hazelton,Townhouse,Y,Normal,125900
256898,4435,6,5,848,1,0,1,3,0,420,1942,38,5,IL,Hazelton,Townhouse,N,Normal,92800
687976,19690,6,7,697,2,0,4,8,1,432,1952,95,5,NY,Lakeshore,1Story,N,Partial,253100
671480,9503,5,5,1024,1,0,2,6,1,484,1947,69,9,OH,Pembroke,2Story,Y,Normal,125300
905613,10721,6,6,1252,1,0,3,7,0,528,1926,66,5,IN,Verdant Oaks,2Story,Y,Normal,133900
127702,10944,7,5,1223,2,1,3,5,2,525,1968,,9,NC,Xavier Park,SplitLevel,N,Normal,180400
486259,10930,5,6,913,1,1,3,6,1,288,1934,78,3,OH,Quailridge,2Story,N,Normal,110300
691802,7200,5,7,788,1,0,2,4,2,240,1936,,6,AZ,Deerfield,1Story,N,Abnorml,109900
146646,12546,6,7,1440,2,0,3,7,1,467,1958,86,10,CO,Belmont,1Story,Y,Normal,232900
615291,21930,5,5,732,2,1,4,7,1,372,1951,,7,AZ,Edgewater,2Story,N,Partial,140500
192603,4928,6,6,958,2,0,2,5,0,440,1922,50,4,FL,Quinton,1Story,Y,Partial,213800
537588,10800,4,6,656,2,0,4,5,0,216,1938,70,4,NY,Ironbridge,2Story,Y,Normal,172900
433701,10261,6,5,936,2,1,3,8,1,451,1939,80,4,WA,Vinehill,SplitLevel,Y,Normal,199700
904291,17400,5,5,1126,2,0,3,5,1,484,1939,91,5,IN,Underhill,1Story,Y,Normal,145800
335128,8400,6,9,1319,1,1,3,7,1,462,1950,75,12,CA,Greenfield,2Story,N,Normal,436600
920245,9000,4,6,864,1,0,3,5,0,528,1930,71,10,IN,Underhill,1Story,N,Family,76200
702416,12444,8,5,1932,2,0,2,7,1,774,1939,74,4,IL,Millbrook,Loft,Y,Normal,322700
983545,7407,6,7,912,1,0,2,6,0,923,1963,58,10,WA,Yorkfield,1Story,Y,Normal,220200
300042,11584,7,6,539,2,1,3,6,1,550,1975,78,12,FL,Stonegate,Townhouse,Y,Normal,191700
131483,11526,6,7,588,2,0,3,11,1,672,1971,77,7,CA,Cedar Park,2Story,Y,Normal,300000
691721,4426,6,5,848,1,0,1,3,1,420,1946,46,7,IN,Willowbrook,1Story,Y,Normal,129800
483236,11003,10,5,1017,2,1,3,10,1,812,1967,77,11,NC,Valley Forge,2Story,Y,Normal,415300
435933,8854,6,6,952,1,0,2,4,1,192,1958,64,11,TX,Ivy Ridge,2Story,Y,Normal,134600
388198,8500,7,5,1422,2,0,3,7,0,626,1943,69,3,FL,Prairie View,Ranch,Y,Normal,245400
394194,8400,6,5,814,1,0,3,6,0,240,1948,76,7,CA,Northgate,Townhouse,Y,Family,208500
415489,26142,5,7,1188,1,0,3,6,0,312,1945,108,4,NY,Maplewood,Ranch,N,Partial,236800
849272,10000,8,5,1220,2,1,3,8,1,556,1981,72,5,FL,Redstone,Ranch,Y,Normal,323000
613200,11767,4,7,560,1,1,2,6,0,384,1950,84,5,FL,Stonegate,SplitLevel,Y,Normal,146900
892146,1533,5,7,630,1,0,1,3,0,0,1922,33,11,CO,Belmont,Townhouse,Y,Partial,137800
531345,9000,5,5,896,2,2,4,8,0,0,1936,69,6,WA,Thornbury,Townhouse,N,Partial,183100
481908,9262,8,5,1573,2,0,3,7,1,840,1971,64,5,IN,Summit Park,Townhouse,Y,Normal,208500
861992,3675,5,5,547,1,0,2,5,0,525,1942,60,6,TX,Jamestown,Ranch,Y,Normal,128600
725826,17217,5,5,1140,1,0,3,6,0,0,1945,89,2,AZ,Amberton,SplitLevel,Y,Normal,95300
365018,7500,7,5,1221,2,0,2,6,0,400,1943,65,7,TX,Jamestown,Ranch,Y,Normal,184700
375806,7917,6,5,953,2,1,3,7,1,460,1950,67,1,MA,Quarry Bend,1Story,Y,Normal,232300
604080,13175,6,6,1542,2,0,3,7,2,500,1926,80,5,CA,Elmwood,1Story,Y,Normal,351400
208795,9042,7,9,1152,2,0,4,9,2,252,1951,57,9,IL,Kenwood,Loft,Y,Normal,255200
760251,9717,5,6,1078,1,0,2,5,0,240,1946,61,4,FL,Prairie View,1Story,N,Normal,141300
315317,9937,5,6,1256,1,1,3,6,0,276,1938,69,1,FL,Quinton,SplitLevel,N,Normal,138700
