listing_id,tiene_cochera,m2,banos,ingreso_zona,estado,tipo_vivienda,barrio,codigo_postal,mes_venta,anio_alta,precio,dias_para_vender,dias_reales,visitas_semana,se_vendio,segmento,tiene_pileta,apto_credito,a_reciclar
871854,True,143,1,97628,bueno,duplex,barrio_36,1009,3,1998,461161,63,63,4,0,premium,1,1,1
981695,True,96,1,22739,muy bueno,casa,barrio_24,1025,9,1977,363219,79,79,3,0,media,1,0,1
817240,False,83,2,113093,excelente,departamento,barrio_38,1033,8,1988,398380,57,57,3,1,media,0,0,0
633486,True,30,3,111623,muy bueno,PH,barrio_58,1016,6,2011,267824,53,53,4,0,economica,0,0,0
924830,False,111,3,37980,bueno,departamento,barrio_24,1038,5,2008,386906,73,73,2,0,media,1,1,0
862896,False,118,2,10951,muy bueno,duplex,barrio_09,1017,9,2008,383723,55,55,4,0,media,0,1,1
964053,False,33,2,226749,bueno,departamento,barrio_24,1018,6,1979,249746,88,88,3,0,economica,1,0,1
797659,False,135,2,49505,bueno,duplex,barrio_50,1035,2,1953,432222,98,98,1,0,media,0,0,1
168931,False,122,3,28026,bueno,casa,barrio_13,1025,12,2019,444324,13,13,6,1,media,0,1,0
120688,True,135,1,78034,bueno,PH,barrio_56,1034,5,2020,400128,55,55,2,0,media,1,1,0
315485,False,115,1,63694,regular,PH,barrio_35,1031,4,2010,386900,81,81,3,1,media,1,1,0
605411,True,118,1,103647,bueno,casa,barrio_36,1028,1,1983,414434,49,49,3,0,media,0,1,0
155720,True,113,1,21378,regular,casa,barrio_19,1009,6,1969,393408,41,41,0,0,media,0,0,1
168493,False,125,2,46853,bueno,PH,barrio_55,1015,12,1962,390563,78,78,2,0,media,1,1,1
974131,False,31,3,14063,muy bueno,PH,barrio_02,1034,2,1976,251802,61,61,5,1,economica,0,1,1
247994,True,42,2,61887,excelente,PH,barrio_17,1024,3,1973,311225,67,67,1,0,economica,0,0,0
517898,True,69,2,35655,regular,casa,barrio_25,1011,3,1969,285948,107,107,1,0,economica,0,0,1
910000,True,90,1,45470,muy bueno,PH,barrio_28,1013,2,2017,389006,54,54,14,1,media,0,0,0
130598,False,109,2,32303,bueno,duplex,barrio_28,1031,8,1996,385374,23,23,1,1,media,0,1,0
368896,False,106,1,29709,regular,casa,barrio_08,1007,4,1965,347999,116,116,0,0,economica,0,0,1
463089,True,134,3,18132,bueno,departamento,barrio_13,1004,10,1995,445302,67,67,2,1,media,0,1,1
270187,False,135,2,68346,regular,departamento,barrio_05,1030,5,2000,374490,96,96,0,1,media,1,1,0
870255,False,64,2,119583,bueno,duplex,barrio_34,1011,8,1987,282232,62,62,0,1,economica,0,0,1
532742,False,103,3,23264,bueno,departamento,barrio_21,1030,2,2017,386892,66,66,8,1,media,1,1,0
323535,True,65,1,56547,bueno,departamento,barrio_33,1021,4,2018,245289,61,61,5,1,economica,0,1,0
451441,False,88,2,51315,bueno,PH,barrio_35,1039,5,1980,333278,62,62,6,0,economica,0,1,1
276874,True,106,2,36552,regular,casa,barrio_42,1020,1,1983,367280,147,147,1,0,media,1,0,1
820044,True,25,1,10708,bueno,duplex,barrio_32,1034,6,1965,187301,128,128,0,0,economica,0,0,1
852139,True,179,1,12819,regular,duplex,barrio_38,1034,6,2005,464837,88,88,0,0,premium,1,1,0
235535,True,115,1,19442,bueno,PH,barrio_35,1008,5,2016,434127,69,69,6,1,media,0,1,0
471235,False,74,1,6560,bueno,PH,barrio_39,1039,7,1996,275636,62,62,1,1,economica,0,1,1
700529,True,162,3,112019,bueno,PH,barrio_36,1029,10,1964,498884,112,112,0,0,premium,0,0,1
417809,True,83,1,48735,bueno,duplex,barrio_18,1004,10,1986,370787,70,70,6,1,media,0,1,1
693922,True,100,1,35455,regular,duplex,barrio_14,1000,1,2006,306910,755,75,1,0,economica,0,1,0
570583,True,78,3,6297,excelente,departamento,barrio_47,1010,8,1952,394272,68,68,2,0,media,0,0,0
207393,False,153,2,8441,regular,departamento,barrio_20,1000,11,1991,397636,107,107,0,0,media,1,0,1
701551,True,91,3,36248,regular,PH,barrio_32,1014,11,1996,311062,103,103,2,0,economica,0,0,0
261918,True,100,3,175675,regular,casa,barrio_11,1039,4,1988,414728,65,65,0,1,media,1,1,1
649136,False,137,1,20766,excelente,duplex,barrio_25,1019,10,1995,470333,64,64,6,1,premium,1,0,0
373232,True,115,2,72478,muy bueno,duplex,barrio_31,1000,10,2013,419852,49,49,5,1,media,1,1,0
172100,False,93,1,24738,muy bueno,PH,barrio_37,1019,5,1958,313189,81,81,1,0,economica,0,1,1
363414,False,134,2,37956,excelente,departamento,barrio_31,1008,11,1990,505226,57,57,7,1,premium,0,1,0
389757,False,184,3,95966,regular,departamento,barrio_21,1034,8,2006,486975,91,91,0,0,premium,1,1,1
631711,False,106,3,27536,excelente,departamento,barrio_57,1003,10,2008,525934,23,23,27,1,premium,1,1,0
663350,True,99,3,20909,bueno,PH,barrio_30,1030,9,1983,396885,52,52,3,1,media,0,1,1
939526,False,101,1,112922,muy bueno,duplex,barrio_48,1017,10,2020,428797,42,42,15,1,media,0,1,0
645519,False,141,1,37663,bueno,PH,barrio_44,1000,12,1973,414281,86,86,1,1,media,0,0,1
321882,True,74,2,86939,bueno,duplex,barrio_33,1026,11,1981,328328,58,58,0,0,economica,0,1,1
815891,False,85,1,20990,excelente,duplex,barrio_53,1018,6,2008,430501,54,54,5,0,media,0,1,0
684964,True,41,2,111898,regular,PH,barrio_07,1030,7,1981,257644,94,94,2,0,economica,1,0,1
710989,False,54,3,45202,excelente,departamento,barrio_55,1024,8,1974,342929,56,56,4,1,economica,0,1,0
672763,False,77,1,51422,bueno,PH,barrio_51,1031,11,1989,326822,67,67,1,0,economica,0,0,1
509809,True,93,3,40348,muy bueno,departamento,barrio_30,1018,5,1994,439844,33,33,14,1,media,1,0,1
106475,False,157,3,24237,excelente,PH,barrio_44,1000,4,2018,585620,25,25,14,1,premium,0,1,0
249934,False,114,3,36267,regular,duplex,barrio_31,1005,9,1993,392424,112,112,0,0,media,1,1,0
105437,False,63,1,25487,excelente,departamento,barrio_16,1018,12,1963,382447,55,55,6,1,media,0,0,0
725795,True,70,1,78248,muy bueno,PH,barrio_47,1015,11,1953,335426,78,78,1,1,economica,0,0,0
719402,False,143,1,30870,muy bueno,casa,barrio_14,1031,2,2018,481598,21,21,10,1,premium,1,1,0
615430,False,134,1,10969,regular,PH,barrio_18,1016,12,1980,380433,833,83,2,0,media,1,1,1
447780,True,96,1,9475,bueno,departamento,barrio_31,1034,10,1964,298346,93,93,1,0,economica,1,1,1
147636,False,80,2,9124,muy bueno,departamento,barrio_50,1007,2,1965,344096,67,67,2,1,economica,0,0,0
980195,False,134,1,59538,bueno,PH,barrio_23,1015,1,1957,396998,104,104,1,0,media,0,0,1
210561,False,60,1,14455,bueno,casa,barrio_29,1030,3,1964,286890,85,85,0,0,economica,0,0,1
152992,False,109,3,46169,bueno,PH,barrio_02,1004,12,2005,404077,37,37,3,1,media,0,0,0
783184,True,175,3,40508,excelente,PH,barrio_06,1012,10,1996,579921,21,21,7,0,premium,1,1,0
776142,False,102,3,34483,regular,departamento,barrio_03,1030,7,1992,374540,78,78,1,0,media,0,0,1
864185,False,68,1,51571,muy bueno,casa,barrio_04,1023,8,1950,242774,97,97,0,0,economica,0,1,1
326683,True,109,2,41219,excelente,departamento,barrio_52,1031,5,1997,466404,63,63,5,1,premium,0,1,0
789948,True,79,2,4156,regular,casa,barrio_50,1020,11,2018,325722,72,72,1,1,economica,0,1,0
344562,True,46,1,28032,bueno,departamento,barrio_49,1034,2,2015,247638,59,59,4,1,economica,0,0,0
335506,False,120,3,51026,muy bueno,PH,barrio_03,1035,4,1978,434142,68,68,7,0,media,0,1,1
656529,True,134,2,134892,regular,casa,barrio_04,1038,3,1992,417411,83,83,0,0,media,0,0,1
874931,False,84,3,139968,muy bueno,PH,barrio_16,1004,11,1971,344729,52,52,1,0,economica,1,1,1
280291,False,82,1,12204,muy bueno,casa,barrio_33,1023,7,2013,348591,25,25,9,1,economica,0,1,0
729507,False,61,2,27453,muy bueno,duplex,barrio_20,1004,9,2015,329740,56,56,4,1,economica,0,1,1
792561,True,90,1,10375,bueno,PH,barrio_29,1009,12,1965,304591,95,95,0,0,economica,0,1,1
231354,False,75,3,122505,muy bueno,departamento,barrio_10,1012,3,1984,377951,52,52,8,1,media,0,1,1
155733,True,60,2,81657,muy bueno,PH,barrio_43,1025,12,1966,341967,45,45,1,0,economica,0,0,1
525673,False,161,1,48073,bueno,casa,barrio_18,1017,2,1993,509123,14,14,0,0,premium,0,0,1
884510,True,111,1,41476,muy bueno,casa,barrio_03,1034,10,1970,422282,35,35,4,0,media,1,0,1
769503,False,115,2,109590,excelente,duplex,barrio_44,1011,9,1999,511722,35,35,18,1,premium,0,0,0
720199,True,126,1,95708,muy bueno,duplex,barrio_54,1024,10,2019,436841,43,43,6,1,media,1,1,1
633247,True,122,1,91714,bueno,casa,barrio_00,1030,2,2011,448410,65,65,3,0,media,1,1,0
328784,False,81,3,52331,bueno,departamento,barrio_26,1039,12,1962,349125,83,83,0,0,economica,0,0,1
892751,True,105,3,27464,regular,casa,barrio_49,1009,10,1959,355662,141,141,0,0,media,1,0,1
335944,False,86,2,67084,bueno,departamento,barrio_42,1029,2,2007,296885,70,70,2,0,economica,0,1,0
655729,False,110,3,69761,regular,departamento,barrio_51,1003,7,1955,399439,101,101,0,0,media,0,0,1
316958,True,107,2,31179,excelente,departamento,barrio_24,1021,10,1978,461156,64,64,4,0,premium,0,0,0
673476,True,82,1,27419,bueno,PH,barrio_22,1016,6,2020,346208,26,26,15,1,economica,1,0,0
657105,False,48,3,89918,muy bueno,casa,barrio_42,1038,5,1981,319212,87,87,2,0,economica,1,1,1
142279,False,100,1,137488,bueno,duplex,barrio_09,1030,4,1950,358024,111,111,0,0,media,1,0,1
338218,False,88,3,19940,bueno,PH,barrio_14,1037,7,2019,332015,50,50,7,1,economica,0,1,0
368863,True,29,2,29416,bueno,duplex,barrio_36,1034,12,2000,225824,99,99,2,1,economica,1,1,1
464682,False,113,1,48086,bueno,casa,barrio_40,1016,8,1973,401322,57,57,0,0,media,1,0,1
544276,True,129,1,53599,muy bueno,PH,barrio_07,1029,9,1993,429264,86,86,1,0,media,0,0,0
546532,False,183,3,23911,excelente,duplex,barrio_30,1001,10,1993,660024,17,17,18,1,premium,0,1,1
370023,False,81,3,163868,excelente,casa,barrio_21,1022,10,1989,456104,22,22,5,1,premium,0,0,0
622238,False,76,2,50903,bueno,duplex,barrio_30,1001,5,2018,373072,40,40,11,0,media,1,1,0
683339,True,56,1,55554,muy bueno,departamento,barrio_57,1028,10,2005,333328,284,28,16,1,economica,0,1,0
423857,True,102,3,148317,regular,duplex,barrio_04,1038,4,1968,365464,117,117,0,0,media,1,0,1
777769,True,102,3,25355,excelente,departamento,barrio_59,1027,8,2020,499885,22,22,25,1,premium,1,1,0
239719,True,67,2,33835,bueno,duplex,barrio_26,1033,4,2018,338993,64,64,7,1,economica,0,0,0
196390,True,89,2,13324,bueno,casa,barrio_46,1009,12,1953,360648,67,67,1,0,media,0,0,1
905336,False,26,3,31638,bueno,departamento,barrio_25,1039,9,1971,184969,93,93,1,1,economica,0,0,1
142110,True,127,2,11035,regular,departamento,barrio_18,1022,8,1993,382681,82,82,2,0,media,1,1,1
625387,True,68,1,66057,bueno,casa,barrio_46,1026,6,2012,363426,98,98,10,1,media,0,0,0
451602,False,94,1,50818,excelente,departamento,barrio_41,1030,7,2000,472982,39,39,9,0,premium,0,1,0
359123,True,45,2,29096,muy bueno,departamento,barrio_08,1025,10,1990,282990,70,70,2,0,economica,1,1,0
167198,True,75,3,33512,excelente,casa,barrio_42,1012,4,1971,390232,11,11,1,1,media,0,1,1
836722,False,85,3,66781,regular,PH,barrio_45,1024,10,1956,261853,100,100,0,0,economica,1,0,1
227470,True,95,2,14638,muy bueno,PH,barrio_23,1026,4,2013,369146,40,40,6,1,media,1,1,1
128274,True,112,1,42759,bueno,duplex,barrio_55,1034,2,1987,334466,84,84,1,0,economica,0,1,0
584668,False,145,2,63552,bueno,PH,barrio_38,1019,9,1982,415241,85,85,1,0,media,1,1,1
975664,True,121,1,8727,bueno,casa,barrio_20,1020,9,2019,392469,59,59,2,1,media,0,0,0
376590,True,129,2,62815,bueno,casa,barrio_00,1020,5,1961,454153,146,146,0,0,premium,1,0,1
194008,True,146,2,9516,muy bueno,departamento,barrio_40,1004,8,1968,483110,62,62,5,0,premium,0,0,1
984332,True,115,3,33055,bueno,departamento,barrio_12,1003,9,2010,410814,66,66,1,0,media,0,0,1
287050,False,94,3,14318,bueno,casa,barrio_45,1000,10,1970,321217,76,76,1,0,economica,0,0,1
261004,True,130,3,114119,muy bueno,duplex,barrio_31,1026,12,2016,447192,58,58,7,1,media,0,1,0
158023,True,133,1,14390,regular,PH,barrio_28,1016,11,2010,387231,73,73,1,1,media,0,0,1
560041,True,118,3,9700,excelente,PH,barrio_09,1034,6,1957,466037,82,82,1,0,premium,1,0,1
916031,False,44,1,40404,bueno,casa,barrio_42,1028,3,1982,280609,124,124,0,0,economica,1,0,0
123422,True,66,2,26083,muy bueno,duplex,barrio_09,1005,2,2003,337526,97,97,5,0,economica,0,1,0
457645,False,85,3,10898,muy bueno,casa,barrio_25,1004,7,1984,375300,82,82,1,0,media,0,1,0
149456,True,122,3,55307,muy bueno,departamento,barrio_50,1014,8,1965,431021,73,73,5,0,media,1,1,1
451549,False,94,2,7382,muy bueno,departamento,barrio_55,1036,9,1953,334681,81,81,2,0,economica,0,0,1
581767,True,135,1,15851,excelente,duplex,barrio_59,1001,1,1950,549613,58,58,3,0,premium,1,1,1
437804,True,141,2,22921,muy bueno,departamento,barrio_57,1007,9,1962,482959,65,65,2,1,premium,1,0,0
321423,True,137,3,68994,bueno,casa,barrio_33,1001,10,1968,435256,132,132,0,0,media,0,1,1
542688,True,137,2,102373,regular,departamento,barrio_12,1016,9,1971,404196,101,101,0,0,media,0,0,1
599535,False,59,2,87748,muy bueno,departamento,barrio_50,1039,7,2010,301722,50,50,7,1,economica,0,1,0
904678,False,112,2,32125,regular,casa,barrio_48,1027,1,1986,383540,100,100,0,0,media,1,0,1
662995,False,74,2,5209,bueno,casa,barrio_59,1019,6,1960,338370,116,116,2,0,economica,0,0,0
873123,True,37,1,49646,regular,casa,barrio_39,1005,8,1955,228989,110,110,0,0,economica,0,1,1
350324,False,85,3,117766,bueno,departamento,barrio_08,1014,7,1959,323605,94,94,0,0,economica,1,1,1
875303,True,141,1,97444,bueno,departamento,barrio_30,1020,7,1972,519812,65,65,0,1,premium,0,1,1
605296,False,111,3,52594,muy bueno,departamento,barrio_26,1010,7,2002,397666,33,33,9,1,media,1,1,1
449110,False,166,1,14022,muy bueno,PH,barrio_50,1028,7,1953,504041,83,83,4,0,premium,1,0,1
257936,False,101,2,23855,muy bueno,casa,barrio_23,1039,4,1978,421082,1,1,0,0,media,1,1,0
825381,False,181,2,170596,bueno,duplex,barrio_19,1008,8,1981,550694,54,54,3,1,premium,1,0,1
461242,False,101,2,11691,bueno,duplex,barrio_04,1010,4,1960,283034,123,123,0,0,economica,1,1,1
517760,False,96,2,14497,muy bueno,casa,barrio_50,1005,6,1954,408298,93,93,1,0,media,0,0,0
261659,True,50,3,77191,bueno,departamento,barrio_45,1029,5,1966,276220,79,79,2,0,economica,0,0,1
641637,False,134,1,25721,muy bueno,casa,barrio_02,1018,9,1960,459211,46,46,1,0,premium,1,0,1
176876,True,77,3,14109,bueno,departamento,barrio_26,1011,11,2006,312648,68,68,4,0,economica,0,1,0
711784,True,72,3,123300,excelente,departamento,barrio_28,1008,8,2015,461572,31,31,17,1,premium,1,1,0
815181,False,140,3,52515,regular,casa,barrio_28,1002,2,1994,469921,155,155,0,0,premium,1,0,1
313195,True,136,1,26757,muy bueno,casa,barrio_55,1019,9,2003,453272,64,64,4,0,premium,0,1,0
647264,False,135,1,14521,muy bueno,departamento,barrio_09,1027,4,2004,423739,66,66,5,1,media,0,1,1
689970,True,82,2,186825,bueno,PH,barrio_18,1009,1,2012,344012,74,74,8,1,economica,0,0,1
812297,True,93,1,35612,muy bueno,departamento,barrio_10,1000,3,1956,384903,72,72,4,0,media,1,0,1
204246,False,93,3,111064,regular,duplex,barrio_14,1018,12,2020,396816,53,53,1,1,media,1,1,0
952548,True,122,3,74229,muy bueno,departamento,barrio_54,1027,6,1982,455554,73,73,4,0,premium,0,1,0
879317,False,149,2,23939,muy bueno,duplex,barrio_56,1013,3,1988,486733,66,66,2,1,premium,1,0,1
739524,False,108,3,24092,regular,casa,barrio_02,1010,2,2006,413352,34,34,2,0,media,0,1,0
117756,False,164,1,115503,regular,PH,barrio_37,1006,8,1985,372398,99,99,0,0,media,0,0,0
772499,True,126,3,117010,muy bueno,duplex,barrio_13,1029,10,1968,494162,48,48,3,0,premium,1,0,1
458770,False,87,1,8091,bueno,casa,barrio_11,1034,5,1951,310642,113,113,0,0,economica,0,0,1
713971,True,124,3,56377,excelente,duplex,barrio_17,1030,2,1962,535325,81,81,1,0,premium,0,0,0
371285,True,155,2,32959,muy bueno,departamento,barrio_11,1020,5,1955,525735,72,72,2,0,premium,1,0,1
777333,True,165,2,15888,muy bueno,departamento,barrio_29,1028,8,1977,506014,62,62,3,1,premium,1,1,0
579187,True,137,1,44775,bueno,PH,barrio_59,1015,2,2005,481584,60,60,0,0,premium,0,1,1
151924,True,96,2,12337,muy bueno,PH,barrio_35,1000,4,1973,377940,61,61,7,0,media,1,0,0
675705,True,87,3,25005,excelente,casa,barrio_43,1014,1,1992,478543,17,17,8,1,premium,0,1,0
449840,True,115,3,19172,regular,duplex,barrio_29,1028,6,1963,417614,85,85,0,1,media,0,0,1
451206,False,154,2,24347,bueno,PH,barrio_00,1025,3,1991,445899,83,83,3,0,media,1,0,0
203978,True,110,1,34297,bueno,duplex,barrio_05,1039,3,2017,359524,69,69,0,1,media,0,0,1
578561,True,111,2,16116,bueno,departamento,barrio_16,1039,2,1972,399019,74,74,0,0,media,0,0,1
872456,True,97,3,127841,muy bueno,PH,barrio_14,1009,9,1984,404818,68,68,2,1,media,0,0,0
154166,True,84,1,53886,bueno,departamento,barrio_50,1000,6,2018,323687,58,58,7,0,economica,0,0,0
284350,False,89,3,152611,muy bueno,duplex,barrio_50,1010,12,1993,398920,30,30,1,0,media,1,0,0
238943,False,100,3,31950,bueno,duplex,barrio_51,1035,5,1978,373949,79,79,1,0,media,0,1,1
337386,False,155,3,23411,regular,duplex,barrio_38,1032,3,1958,463064,135,135,0,0,premium,1,0,1
492154,False,87,2,148261,bueno,PH,barrio_33,1003,3,2016,341925,79,79,3,1,economica,1,1,0
595885,True,97,1,22869,excelente,duplex,barrio_38,1006,12,1993,455659,69,69,1,0,premium,0,0,0
742866,False,65,1,31488,muy bueno,departamento,barrio_24,1022,8,1954,292031,77,77,1,0,economica,1,0,1
141082,True,120,3,64604,bueno,departamento,barrio_40,1026,4,1989,421971,70,70,5,0,media,1,0,1
521458,True,143,2,13492,muy bueno,duplex,barrio_47,1039,8,2018,469398,37,37,12,1,premium,1,1,0
861121,True,152,1,64154,regular,casa,barrio_45,1030,7,2016,462065,60,60,3,1,premium,0,1,0
408994,True,102,3,57912,bueno,PH,barrio_36,1008,2,1963,363383,107,107,1,0,media,0,0,1
654839,False,115,1,100254,bueno,casa,barrio_03,1001,9,1979,413596,116,116,1,0,media,1,0,1
110398,True,90,3,74016,excelente,PH,barrio_43,1025,2,2020,506935,52,52,15,1,premium,0,1,0
626091,True,113,2,102743,muy bueno,departamento,barrio_21,1022,3,2005,426873,70,70,6,0,media,1,1,0
266227,True,106,2,33245,muy bueno,departamento,barrio_44,1036,9,1989,396998,58,58,0,1,media,0,1,1
416382,False,97,1,18213,regular,departamento,barrio_32,1023,6,1971,304814,108,108,0,0,economica,1,0,1
769053,False,100,1,196416,bueno,departamento,barrio_52,1020,3,2004,336951,89,89,2,0,economica,0,1,1
662891,False,111,3,10707,muy bueno,departamento,barrio_20,1012,1,1991,383346,61,61,8,1,media,0,1,0
391343,False,85,2,11600,bueno,departamento,barrio_55,1003,8,1987,288885,85,85,1,0,economica,0,1,0
917288,False,87,3,57074,excelente,PH,barrio_50,1035,9,2015,419447,38,38,19,1,media,0,1,0
822819,True,155,3,133251,muy bueno,duplex,barrio_19,1033,3,1976,531470,72,72,0,0,premium,1,0,0
824043,True,190,1,42262,bueno,PH,barrio_28,1006,5,1994,514828,59,59,3,1,premium,0,0,0
625203,True,53,2,80777,muy bueno,PH,barrio_31,1028,5,1953,305234,82,82,0,0,economica,0,0,1
688996,True,51,3,7357,excelente,duplex,barrio_46,1014,11,2000,424677,45,45,15,1,media,0,1,0
704329,False,61,2,24352,bueno,duplex,barrio_41,1017,10,1988,293770,69,69,3,0,economica,0,0,0
171441,True,91,2,8110,muy bueno,casa,barrio_51,1033,4,2012,421253,53,53,6,1,media,1,0,1
164000,True,126,2,67801,excelente,PH,barrio_22,1033,7,1973,539449,52,52,11,1,premium,1,1,1
225477,False,116,3,10532,bueno,casa,barrio_30,1007,12,2015,460990,31,31,14,1,premium,1,0,0
795969,True,101,3,13066,excelente,casa,barrio_25,1012,5,1990,478931,79,79,5,0,premium,0,0,0
164126,True,114,3,54788,regular,duplex,barrio_54,1032,2,1964,385269,126,126,1,0,media,0,0,1
761699,True,71,2,84920,muy bueno,casa,barrio_18,1036,4,1961,388370,33,33,3,0,media,1,0,1
101540,False,86,2,31979,muy bueno,duplex,barrio_35,1003,8,1963,403784,88,88,1,0,media,0,1,0
424606,True,94,2,57305,muy bueno,duplex,barrio_07,1033,12,1971,401789,67,67,3,0,media,0,1,1
580242,True,40,1,55839,bueno,duplex,barrio_51,1019,4,1989,288778,40,40,1,0,economica,0,0,1
589093,True,54,3,30566,muy bueno,PH,barrio_23,1023,1,2011,344209,41,41,5,1,economica,0,0,0
826713,False,56,1,15127,bueno,duplex,barrio_20,1003,3,2020,275270,41,41,2,0,economica,0,1,0
335097,True,122,3,57063,bueno,casa,barrio_34,1027,5,1998,468395,68,68,0,0,premium,1,1,1
843297,True,104,2,59307,bueno,duplex,barrio_29,1027,2,1984,444486,74,74,2,0,media,0,1,1
547479,False,116,3,74252,muy bueno,casa,barrio_50,1026,1,1993,436626,46,46,8,1,media,1,1,1
265939,False,31,3,46614,bueno,departamento,barrio_31,1031,8,1973,234918,94,94,1,0,economica,1,0,1
641619,True,43,2,14260,bueno,casa,barrio_31,1037,10,1967,227641,103,103,2,0,economica,0,0,1
259673,True,118,2,63087,excelente,departamento,barrio_06,1033,3,1988,516450,51,51,5,1,premium,0,1,0
245597,True,25,2,36275,bueno,PH,barrio_01,1029,7,2008,253243,85,85,0,0,economica,0,1,0
590080,False,138,2,24682,bueno,departamento,barrio_23,1039,7,1954,398544,99,99,1,0,media,1,0,1
112102,True,31,1,28690,bueno,duplex,barrio_59,1026,9,1957,222014,42,42,2,0,economica,0,0,1
518150,False,125,1,20906,bueno,PH,barrio_55,1026,12,1962,331294,94,94,0,0,economica,0,1,1
775659,False,64,3,73945,muy bueno,PH,barrio_37,1021,11,1964,278757,61,61,1,0,economica,0,0,1
305997,False,132,3,11679,bueno,duplex,barrio_37,1030,4,1960,412235,105,105,0,0,media,0,0,1
348599,True,207,1,16403,regular,departamento,barrio_23,1002,12,1959,499062,110,110,0,0,premium,0,0,1
584124,False,25,1,27917,excelente,departamento,barrio_10,1020,1,1951,304687,62,62,3,1,economica,0,0,1
877076,False,119,2,132059,muy bueno,duplex,barrio_00,1017,12,1974,463178,90,90,2,0,premium,0,1,1
904886,False,32,3,84409,muy bueno,PH,barrio_20,1036,2,2001,298566,60,60,4,0,economica,0,1,0
310824,True,110,3,9772,excelente,PH,barrio_18,1002,2,1961,527681,51,51,3,0,premium,0,0,1
911044,False,88,3,107053,excelente,departamento,barrio_11,1025,2,1973,465058,52,52,3,1,premium,0,1,1
982799,False,100,1,106888,bueno,casa,barrio_15,1007,2,2019,376945,553,55,2,0,media,0,0,0
275498,False,63,1,14197,muy bueno,casa,barrio_01,1035,6,1961,283910,88,88,2,0,economica,1,1,1
447525,False,122,2,4831,muy bueno,casa,barrio_36,1034,8,2020,388598,71,71,11,1,media,1,0,0
385891,True,44,1,34277,bueno,casa,barrio_55,1009,9,1986,250341,68,68,2,0,economica,0,1,0
459199,True,138,2,89138,bueno,PH,barrio_41,1034,1,2001,445763,71,71,2,0,media,0,1,1
